datetime,mean_power,max_power,min_power,std_power,peak_to_avg_ratio,avg_kitchen,avg_laundry,avg_hvac,mean_voltage,std_voltage,day_of_week,is_weekend,kmeans_cluster,kmedoids_cluster,dbscan_cluster,agg_cluster
2007-11-07,1.2810819444444446,6.456,0.216,1.2888586215882485,5.039490274605124,3.501388888888889,0.2090277777777777,4.426388888888889,239.5649097222222,3.204773930773981,2,0,2,0,-1,2
2007-11-08,1.0424027777777778,6.46,0.224,1.0565518458225185,6.197220630754267,1.1909722222222223,0.2180555555555555,4.513888888888889,240.75264583333333,2.9723545089501093,3,0,1,2,-1,1
2007-11-09,1.5077958333333334,7.046,0.22,1.1186007242294722,4.673046472361698,0.0,3.1756944444444444,10.677083333333334,238.7154375,2.8267327702728418,4,0,2,0,-1,2
2007-11-10,1.813611111111111,6.622,0.222,1.4194133325541711,3.6512789094807774,2.567361111111111,0.2111111111111111,9.560416666666669,239.11040972222224,3.496859551896112,5,1,2,0,-1,2
2007-11-11,1.3105027777777778,9.326,0.246,1.1943548466200549,7.116352714501009,2.392361111111111,0.2222222222222222,4.183333333333334,240.2602638888889,2.79100288088593,6,1,2,0,-1,1
2007-11-12,1.4973236111111112,8.026,0.242,1.2647346721601402,5.360230707939072,0.7069444444444445,2.892361111111111,9.222916666666666,239.82559027777776,3.036067174880205,0,0,2,0,-1,2
2007-11-13,1.537776388888889,8.848,0.222,1.4735863368480964,5.753762422112015,0.6791666666666667,3.4256944444444444,7.691666666666666,241.12297916666668,2.5552333195125514,1,0,2,0,-1,2
2007-11-14,1.4222180555555557,4.604,0.226,0.8798325475316358,3.2371969839755392,0.7326388888888888,0.2048611111111111,11.350694444444445,239.9460277777778,2.371110564370744,2,0,1,2,-1,1
2007-11-15,1.0361027777777778,4.874,0.212,1.0052649838878578,4.7041665214465525,1.1152777777777778,0.3965277777777777,5.210416666666666,239.9849930555556,2.877372339033678,3,0,1,2,-1,1
2007-11-16,1.6039958333333333,6.606,0.224,1.247606449986513,4.118464563758738,1.382638888888889,3.236111111111111,9.419444444444444,240.9835138888889,3.0711375138075723,4,0,2,0,-1,1
2007-11-17,1.8125652777777777,6.498,0.216,1.4416862318168773,3.5849743342576934,1.7972222222222225,1.5270833333333331,10.40972222222222,240.6034236111111,2.992752958754146,5,1,2,0,-1,1
2007-11-18,1.5165680555555556,6.41,0.222,1.422524446951794,4.226648435933106,3.611805555555556,1.45625,4.906944444444444,242.26045833333333,3.211346425324908,6,1,2,0,-1,2
2007-11-19,1.1969819444444445,6.078,0.218,1.118773119197119,5.077770828716204,0.75625,0.1756944444444444,7.465277777777778,242.76635416666664,4.0018046449723785,0,0,1,2,-1,1
2007-11-20,1.4554555555555555,6.26,0.218,1.190531434279679,4.301058851371468,0.7048611111111112,2.745833333333333,7.656944444444444,241.3388263888889,2.8953314986136105,1,0,2,0,0,1
2007-11-21,1.217398193189715,5.954,0.216,1.052002684741474,4.890758038994518,0.7915218902015289,0.3815149409312022,6.570535093815149,241.4967616400278,3.0564116821564262,2,0,1,2,1,1
2007-11-22,1.3419291666666666,7.96,0.22,1.3045455072114904,5.931758693174938,1.990972222222222,0.20625,6.250694444444444,241.5650486111111,3.3327254712071808,3,0,2,0,-1,1
2007-11-23,1.7518180555555556,7.308,0.214,1.439678675332616,4.171666102438023,1.5055555555555555,4.292361111111111,9.50347222222222,240.7223680555556,3.019442191871885,4,0,2,0,-1,2
2007-11-24,1.3187875,6.068,0.214,1.1021571441399518,4.601196174516364,1.0923611111111111,2.86875,9.340972222222222,241.8027430555556,3.318511566445068,5,1,2,0,0,1
2007-11-25,0.9691652777777776,6.456,0.214,1.110559658529028,6.661402495561044,2.469444444444445,0.19375,3.943055555555556,242.66115972222224,2.7500254548400105,6,1,1,2,-1,1
2007-11-26,1.0900805555555555,6.34,0.214,1.0127384869674383,5.816083928557777,0.7555555555555555,0.2,6.198611111111111,241.1164930555556,2.5860475569090675,0,0,1,2,1,1
2007-11-27,1.9451472222222224,7.212,0.22,1.436537088025828,3.707688506868232,0.7381944444444445,7.652777777777778,10.49375,241.32109722222225,3.668912833578289,1,0,2,0,-1,2
2007-11-28,1.1423194444444444,5.75,0.224,1.0104142212871217,5.033618247474072,0.8208333333333333,0.5340277777777778,5.423611111111111,242.8948055555556,2.9714985404313623,2,0,1,2,1,1
2007-11-29,1.194739402362752,5.144,0.216,1.0394518071087897,4.305541434246726,1.4113968033356497,0.1966643502432244,6.127866574009729,242.73104239054896,3.387742266012616,3,0,1,2,1,1
2007-11-30,1.6192555555555557,7.446,0.214,1.2654890799627243,4.598409419966651,0.0,5.514583333333333,9.44513888888889,243.48775,2.323062443724372,4,0,2,0,-1,2
2007-12-01,2.177043055555556,7.738,0.214,1.6024922991016293,3.5543624092566946,6.497222222222222,0.2451388888888888,12.39375,240.2660833333333,3.3019491274557007,5,1,2,0,-1,2
2007-12-02,2.045963888888889,8.594,0.196,1.420503775342568,4.200465143432801,1.4513888888888888,4.802083333333333,7.386111111111111,240.73000694444443,2.911669089487826,6,1,2,0,-1,2
2007-12-03,1.2236527777777777,6.33,0.22,0.9681173330373616,5.173036105467465,0.7923611111111111,0.2076388888888889,7.241666666666666,241.07959027777773,2.8065052073687937,0,0,1,2,1,1
2007-12-04,1.4358583333333332,7.448,0.22,1.4747460815116562,5.187141256971731,0.7027777777777777,4.047222222222223,5.945138888888889,241.53597916666664,2.689206880835383,1,0,2,0,-1,2
2007-12-05,1.4952222222222222,7.604,0.242,1.2412080401008134,5.085531693542395,2.376388888888889,0.2048611111111111,7.582638888888889,241.22788194444445,3.511321571707389,2,0,2,0,-1,1
2007-12-06,1.7277319444444446,6.838,0.222,1.293613945495155,3.957789877062655,3.299305555555556,0.2208333333333333,8.269444444444444,239.7100972222222,3.252144167493729,3,0,2,0,-1,2
2007-12-07,1.2284833333333334,7.154,0.222,1.044871729411919,5.823440828121396,0.31875,2.576388888888889,7.127083333333333,240.6710486111111,2.4805573524377578,4,0,1,2,-1,1
2007-12-08,1.5370861111111112,6.222,0.222,1.4068527760117404,4.0479189519852685,0.7868055555555555,1.6347222222222222,8.529861111111112,239.55993055555555,3.3121527017702888,5,1,2,0,-1,1
2007-12-09,1.5795722222222222,8.054,0.214,1.6615223125369991,5.09884884444804,2.9,1.6861111111111111,6.061111111111111,239.9150763888889,3.5048049606346727,6,1,2,0,-1,2
2007-12-10,1.2213569444444443,7.312,0.214,1.1361114913291113,5.986783825367278,0.7652777777777777,0.1930555555555555,5.750694444444444,241.90383333333332,3.517132874276497,0,0,1,2,-1,1
2007-12-11,1.6007666666666664,6.56,0.214,1.171562169212879,4.0980363575786605,0.7291666666666666,2.6506944444444445,8.847222222222221,241.4602361111111,3.552255997014645,1,0,2,0,0,1
2007-12-12,1.1028208333333334,5.256,0.208,0.9421213453942824,4.765960019193205,0.8,0.1763888888888889,5.388194444444444,242.47632638888888,2.992093387561091,2,0,1,2,1,1
2007-12-13,1.2831569444444446,6.1,0.216,1.1513976630808274,4.753900157272698,0.7659722222222223,1.0055555555555555,6.188194444444444,241.82734027777775,2.799077197441505,3,0,1,2,1,1
2007-12-14,1.3713944444444444,9.224,0.224,1.2107796189167233,6.726000704878652,0.6805555555555556,2.6729166666666666,8.986805555555556,241.9859236111111,3.3948784313000733,4,0,2,0,-1,2
2007-12-15,1.9006083333333332,8.784,0.224,1.447355416114488,4.621678146909104,1.1847222222222222,2.560416666666667,9.939583333333331,241.28064583333327,3.989258588476837,5,1,2,0,-1,2
2007-12-16,1.9182069444444445,7.908,0.216,1.3347648053892256,4.122600026500443,2.368055555555556,1.5840277777777778,8.978472222222223,242.6849861111111,3.6125302934950136,6,1,2,0,-1,1
2007-12-17,1.248829742876998,6.796,0.208,1.2531144214831027,5.441894732859005,1.1369006254343297,0.1688672689367616,7.343293954134816,242.62575399583045,3.560407353992786,0,0,1,2,-1,1
2007-12-18,1.8216625,7.226,0.212,1.432960596895475,3.9667062367480255,0.7798611111111111,4.034722222222222,7.7034722222222225,242.93998611111112,4.066621807526577,1,0,2,0,-1,2
2007-12-19,1.5250361111111113,5.892,0.214,1.1690651962249492,3.863515071592112,0.85625,1.8458333333333332,8.110416666666667,242.70109722222224,4.014108307988406,2,0,2,0,-1,1
2007-12-20,1.353998611111111,5.552,0.206,0.9612903058481324,4.1004473375670205,1.2909722222222222,0.1916666666666666,9.438888888888888,243.1679375,3.2902730669385423,3,0,1,2,-1,1
2007-12-21,1.3767888888888888,6.486,0.22,1.027067027761624,4.71096190007344,0.8270833333333333,0.1388888888888889,8.50763888888889,242.88163194444445,3.7993315553526017,4,0,1,2,-1,1
2007-12-22,1.8133777777777775,8.526,0.22,1.5262298474500224,4.701722996985368,2.652083333333333,3.1597222222222223,8.800694444444444,242.14553472222224,4.293312542072995,5,1,2,0,-1,2
2007-12-23,1.67295,9.686,0.228,1.4362257997545065,5.789772557458382,1.36875,2.1465277777777776,8.306944444444444,242.5579375,3.81953127519316,6,1,2,0,-1,2
2007-12-24,1.56795,6.382,0.224,1.2480006916972126,4.070282853407315,2.0729166666666665,1.6083333333333334,9.96527777777778,242.6504236111111,3.7502644096356224,0,0,2,0,-1,1
2007-12-25,1.8715055555555555,6.756,0.224,1.4607716410587386,3.6099278358778286,3.186111111111111,2.338888888888889,6.308333333333334,242.9808680555556,3.0468674733617616,1,0,2,0,-1,2
2007-12-26,1.7918611111111111,6.394,0.23,1.1139651658393188,3.568356922504534,0.7701388888888889,1.9256944444444444,6.583333333333333,242.39239583333327,3.3219888667540447,2,0,2,0,-1,1
2007-12-27,1.7584708333333332,7.924,0.244,1.4328214468880152,4.506187904737308,2.8625,1.0347222222222223,5.527777777777778,242.1116111111111,4.055657932606189,3,0,2,0,-1,2
2007-12-28,2.1618416666666667,9.59,0.238,1.912196391830924,4.436032549408105,1.375,5.940277777777778,10.988194444444444,242.28447916666667,3.386508695721218,4,0,2,0,-1,2
2007-12-29,2.290941666666667,6.608,0.226,1.2346350064276466,2.884403429448589,3.3583333333333334,1.6902777777777778,10.35138888888889,240.55066666666667,3.4558873797701226,5,1,2,0,-1,2
2007-12-30,1.777025,7.364,0.22,1.5248045439400724,4.144004727001589,2.4965277777777777,2.497916666666667,9.364583333333334,242.0991736111111,4.106273773895595,6,1,2,0,-1,2
2007-12-31,1.5392652777777778,6.158,0.226,1.1981950320049126,4.000609959116498,0.0,2.4006944444444445,9.771527777777775,241.09479166666668,3.352090397499633,0,0,2,0,-1,1
2008-01-01,1.916484722222222,5.686,0.226,1.0256950665122688,2.9668903352419687,1.7090277777777778,1.9020833333333331,8.57986111111111,241.0366736111111,2.5387404972618577,1,0,2,0,-1,1
2008-01-02,1.141740277777778,5.6,0.278,0.7969808957577595,4.904793243258037,0.0,2.1486111111111112,6.240972222222222,242.41745138888888,3.0937982245457,2,0,1,2,-1,1
2008-01-03,1.048686111111111,5.662,0.234,0.9064998682866804,5.399137015365789,0.7847222222222222,0.5875,4.632638888888889,243.0774583333333,3.7343799026706,3,0,1,2,-1,1
2008-01-04,1.5915638888888888,6.324,0.228,1.241769870020967,3.973450292601792,0.8618055555555556,3.698611111111111,8.161111111111111,241.2733819444444,3.935605207083819,4,0,2,0,-1,1
2008-01-05,1.5161444444444443,5.326,0.226,1.1007957529685906,3.5128579071182013,1.4673611111111111,0.1986111111111111,10.13263888888889,238.82294444444443,3.907908155774052,5,1,1,0,-1,1
2008-01-06,1.2674888888888889,6.376,0.22,1.1637985109821014,5.030418850921332,1.3652777777777778,1.6979166666666667,5.433333333333334,239.40729166666668,3.892413554379513,6,1,2,0,-1,1
2008-01-07,1.177648611111111,5.864,0.212,1.0421718656231005,4.979414015923917,0.8944444444444445,0.1958333333333333,7.148611111111111,240.7439375,2.710673876758198,0,0,1,2,1,1
2008-01-08,1.4191319444444443,7.296,0.212,1.3968170446060009,5.141171001443567,1.5256944444444445,2.438194444444445,6.800694444444445,240.8218055555556,3.2023307514255834,1,0,2,0,-1,2
2008-01-09,1.2419722222222225,7.54,0.214,1.0617243919331942,6.070989242020979,0.8069444444444445,0.1972222222222222,6.224305555555556,241.2586388888889,3.109005048579581,2,0,1,2,-1,1
2008-01-10,1.3153305555555557,5.124,0.224,0.9554893432674564,3.8955986982570914,0.9076388888888888,0.1979166666666666,6.938888888888889,240.8071388888889,3.6568956645596313,3,0,1,2,-1,1
2008-01-11,1.1845958333333333,4.692,0.222,0.8340414649382101,3.9608445918615,0.8756944444444444,0.2013888888888889,5.553472222222222,240.41004861111108,2.99276306828692,4,0,1,2,-1,1
2008-01-12,1.994033333333333,8.282,0.388,1.6455349855722257,4.153390949666505,3.8847222222222224,1.820138888888889,7.719444444444444,239.96018055555552,3.9595271364878446,5,1,2,0,-1,2
2008-01-13,2.0025406532314105,6.922,0.218,1.4178295581734952,3.456608977615649,4.520500347463516,0.2362751911049339,6.505906879777624,239.75119527449613,3.387035983968218,6,1,2,0,-1,2
2008-01-14,1.4062027777777777,8.362,0.22,1.4944127279707966,5.946510796411929,4.109722222222223,0.2354166666666666,6.7625,240.29900694444444,4.041089433327582,0,0,2,0,-1,2
2008-01-15,1.865911111111111,8.666,0.33,1.3605188675779532,4.644379868041827,0.5430555555555555,4.779861111111111,10.077777777777778,240.7094861111111,3.39940494933087,1,0,2,0,-1,2
2008-01-16,1.4832305555555554,5.312,0.32,1.0402914100523657,3.581371742985938,0.8069444444444445,2.3819444444444446,6.521527777777778,240.42214583333333,3.79461778868156,2,0,2,0,-1,1
2008-01-17,1.0918625,6.0,0.312,0.8802324984952706,5.4951974264158725,0.6993055555555555,0.2430555555555555,6.011805555555555,241.62799305555555,3.458032425482015,3,0,1,2,-1,1
2008-01-18,1.5187416666666669,5.55,0.23,0.9875956384929296,3.654341038908307,0.7180555555555556,0.5875,10.404861111111112,239.93293055555557,3.1701237179506263,4,0,1,2,-1,1
2008-01-19,1.3752125,6.33,0.216,1.3170566883562718,4.602925002499614,1.7506944444444446,4.204166666666667,5.565972222222222,239.60592361111117,3.1998499108736294,5,1,2,0,-1,2
2008-01-20,1.208588888888889,5.106,0.23,1.0117522833434798,4.224761659603026,1.2326388888888888,0.2638888888888889,3.430555555555556,239.94454166666668,2.9721819944028414,6,1,1,2,-1,1
2008-01-21,1.2909708333333334,5.36,0.324,0.9251461499307868,4.151914095657983,0.0,0.2611111111111111,7.254861111111111,239.56475,3.0387108324550822,0,0,1,2,-1,1
2008-01-22,1.6145958333333337,8.12,0.316,1.6656338176313268,5.029122355181766,3.243055555555556,5.305555555555555,5.2444444444444445,240.09477777777775,3.79340242603801,1,0,2,0,-1,2
2008-01-23,1.3071583333333334,5.306,0.22,0.858237476632219,4.05918691308755,0.775,0.26875,9.277083333333334,240.90704861111112,2.701325924217799,2,0,1,2,-1,1
2008-01-24,1.142376388888889,5.54,0.216,1.042543209983106,4.849540006151893,0.76875,0.2222222222222222,4.121527777777778,240.77922916666668,3.547430438113694,3,0,1,2,-1,1
2008-01-25,1.5554555555555558,5.522,0.32,0.9386705298212664,3.5500853626304543,0.0,1.68125,7.922916666666667,240.70544444444445,2.6565603319833526,4,0,1,2,-1,1
2008-01-26,1.9687416666666664,9.666,0.322,1.6048560568161168,4.909735067661663,3.420138888888889,0.2159722222222222,10.8375,239.7602083333333,3.782399378348512,5,1,2,0,-1,2
2008-01-27,1.6540041666666667,10.162,0.226,1.427800727929554,6.143878113970894,2.586805555555556,2.651388888888889,5.115972222222222,241.3036736111111,3.2276278105213647,6,1,2,0,-1,2
2008-01-28,1.6029138888888887,4.816,0.318,0.9503402987020988,3.004528211642339,0.7930555555555555,0.1944444444444444,8.883333333333333,240.46677777777776,3.4229438468658504,0,0,1,2,-1,1
2008-01-29,1.85835,7.962,0.328,1.3072518999608904,4.284445879409153,1.0326388888888889,4.304861111111111,7.692361111111111,240.62310416666668,2.8357395227671205,1,0,2,0,-1,2
2008-01-30,1.1393375,6.134,0.314,0.8743749575257503,5.38383051554083,0.0,0.18125,5.042361111111111,241.61465277777776,2.7721592683869662,2,0,1,2,-1,1
2008-01-31,1.3568902777777778,6.188,0.322,1.2242177853661789,4.560427693633625,0.8090277777777778,0.1854166666666666,6.553472222222222,241.88575,3.149781993845899,3,0,1,2,-1,1
2008-02-01,1.0657305555555556,6.56,0.214,0.8053657405142903,6.155402006448367,0.2333333333333333,0.1944444444444444,5.028472222222222,240.3602708333333,2.3895315462835773,4,0,1,2,-1,0
2008-02-02,2.040329395413482,8.716,0.222,1.7648815725528733,4.271859249586346,4.341209173036831,1.920778318276581,10.554551772063933,240.29051424600416,4.122357662529309,5,1,2,0,-1,2
2008-02-03,1.4476166666666668,5.5,0.216,1.2202303876838592,3.799348354191372,1.6104166666666666,3.079861111111111,5.8694444444444445,240.34072222222224,3.7246526577720296,6,1,2,0,-1,2
2008-02-04,1.130651388888889,5.108,0.21,0.9944253822483504,4.517749723917751,0.80625,0.175,6.61875,240.25520833333331,3.4787393515004106,0,0,1,2,-1,1
2008-02-05,1.7169833333333335,7.706,0.216,1.3628178916122295,4.488104136130228,0.7625,5.41875,9.525694444444444,240.97691666666668,3.555631001764457,1,0,2,0,-1,2
2008-02-06,1.1594027777777778,5.764,0.202,1.1524785069995116,4.971525090743558,1.4680555555555554,0.2472222222222222,5.852777777777778,238.41371527777775,5.967857466484977,2,0,2,0,-1,1
2008-02-07,1.0543819444444444,5.796,0.214,1.0026232645683109,5.497059230328458,0.0,0.2048611111111111,5.617361111111111,241.07054861111112,3.01736220587509,3,0,1,2,-1,1
2008-02-08,1.3545583333333333,5.364,0.222,0.99179957705294,3.959962349351264,0.6527777777777778,1.3340277777777778,6.640972222222223,240.43311805555555,3.050454243385202,4,0,1,2,-1,1
2008-02-09,1.4599138888888887,5.912,0.21,1.2216349396880923,4.049553912045802,1.4236111111111112,1.9708333333333332,7.147916666666666,241.7645069444445,2.8045517269451348,5,1,2,0,-1,1
2008-02-10,1.5171625,6.726,0.216,1.449767944330376,4.433275934515914,1.7791666666666666,2.052083333333333,7.033333333333333,241.2752013888889,3.203502138236402,6,1,2,0,-1,2
2008-02-11,1.1750111111111112,5.864,0.216,1.1079080876416263,4.99059110552146,0.7069444444444445,0.20625,6.201388888888889,241.69219444444445,3.2952652100273605,0,0,1,2,1,1
2008-02-12,1.3804152777777778,5.736,0.216,1.042607951713203,4.155271310263919,1.395138888888889,1.288888888888889,8.429166666666667,239.50915277777776,4.506344625163837,1,0,2,0,-1,1
2008-02-13,1.319790277777778,5.484,0.22,1.124804812243222,4.155205635575517,1.7569444444444444,2.5104166666666665,5.255555555555556,241.20309722222223,3.987487185667778,2,0,2,0,-1,2
2008-02-14,1.1143208333333334,5.564,0.21,0.9199745622125308,4.993175962937065,0.9027777777777778,0.2020833333333333,6.457638888888889,240.76481944444447,2.9903318096022256,3,0,1,2,1,1
2008-02-15,1.3925055555555557,6.916,0.208,1.1340569690902444,4.966587007432645,0.7701388888888889,1.196527777777778,9.317361111111111,241.89060416666663,2.972690170211438,4,0,1,0,-1,1
2008-02-16,1.629825,4.92,0.242,1.2833756987282292,3.018729004647738,0.7472222222222222,1.6388888888888888,8.05486111111111,241.08755555555555,3.682196484295916,5,1,2,0,-1,1
2008-02-17,1.3426166666666666,6.116,0.22,1.2164280421191913,4.555283836289832,2.209722222222222,1.5673611111111112,4.200694444444444,242.46983333333333,3.652603606514612,6,1,2,0,-1,1
2008-02-18,1.0516694444444443,5.916,0.218,0.9469565288784452,5.625341718590284,0.0,0.1743055555555555,7.184027777777778,242.06393055555557,2.8594768802230544,0,0,1,2,-1,0
2008-02-19,1.477025,5.718,0.234,1.191902682660788,3.8712953402955264,1.30625,3.2715277777777776,7.777777777777778,241.01013194444445,3.2435506410255157,1,0,2,0,-1,1
2008-02-20,1.5651319444444445,8.136,0.224,1.4753954852966509,5.198283779766526,2.5381944444444446,3.830555555555556,5.35,241.6696875,3.652015289825518,2,0,2,0,-1,2
2008-02-21,1.1346180555555554,5.246,0.214,0.9506588819809122,4.623582336199775,0.0,0.2131944444444444,5.91875,240.7503888888889,3.2114141661650444,3,0,1,2,-1,1
2008-02-22,1.2031694444444443,6.686,0.222,1.0942438562111476,5.5569895253508665,0.8104166666666667,1.3784722222222223,7.014583333333333,241.43576388888889,2.4597822126178173,4,0,1,2,-1,1
2008-02-23,1.2753616133518777,7.694,0.216,1.2420863074846369,6.032798791692339,1.1710709318497914,1.564673157162726,6.98191933240612,239.67264255910987,3.334535860849225,5,1,2,0,-1,2
2008-02-24,0.8770888888888889,4.94,0.202,0.8059145835194145,5.632268362512352,0.5236111111111111,0.2305555555555555,7.949305555555555,240.37779861111116,2.6687677195271085,6,1,1,2,1,1
2008-02-25,0.3503388888888888,1.5,0.204,0.286851614843469,4.281568639888362,0.0,0.2229166666666666,1.288888888888889,239.77600694444445,1.9754505718267827,0,0,0,1,2,0
2008-02-26,0.3521666666666667,1.454,0.202,0.2955183147576347,4.128726928537624,0.0,0.2048611111111111,1.3979166666666667,239.5333263888889,2.21444565049206,1,0,0,1,2,0
2008-02-27,0.3935555555555555,1.52,0.204,0.3441823170603574,3.862224731789949,0.0,0.2263888888888889,2.0618055555555554,239.5540208333333,2.3641485455950413,2,0,0,1,2,0
2008-02-28,0.3535999999999999,1.442,0.204,0.2916728602406692,4.078054298642535,0.0,0.1951388888888889,1.4083333333333334,239.80427083333336,2.6693993195387957,3,0,0,1,2,0
2008-02-29,0.9259361111111112,3.88,0.204,0.872153113618427,4.190353906107033,0.0,2.620138888888889,5.598611111111111,238.0384930555556,2.980088920175763,4,0,1,2,-1,1
2008-03-01,0.7929694444444444,4.038,0.478,0.555190249467005,5.092251698082805,0.0,0.89375,1.8916666666666664,239.4315138888889,2.020556501364584,5,1,1,2,-1,1
2008-03-02,0.8071013888888889,5.13,0.204,0.8780444857577424,6.356078766091964,0.0,3.6416666666666666,1.78125,239.7462430555556,2.4641133222434792,6,1,0,1,-1,0
2008-03-03,0.7226041666666666,2.92,0.488,0.4450131670132352,4.040939887559464,0.0,1.5326388888888889,1.21875,240.3519861111111,1.963460008457118,0,0,1,2,-1,1
2008-03-04,1.1590208333333334,6.606,0.218,0.9755729363391769,5.699638703647116,0.8673611111111111,1.696527777777778,6.538194444444445,241.02641666666665,2.502091065725097,1,0,1,2,-1,1
2008-03-05,1.4147277777777778,8.336,0.21,1.6840880432386405,5.892299657177863,0.7951388888888888,6.803472222222222,3.839583333333333,241.0652430555556,3.0694322820923,2,0,2,0,-1,2
2008-03-06,1.7383388888888889,6.924,0.22,0.8827246225707763,3.983112869565773,0.7513888888888889,0.2583333333333333,4.836805555555555,240.4292291666667,3.038020647403079,3,0,1,2,-1,1
2008-03-07,1.2937194444444444,6.686,0.208,1.2295641127388766,5.168044763268698,0.8576388888888888,2.410416666666667,6.272916666666666,240.81606944444445,2.9567737043517845,4,0,2,0,-1,2
2008-03-08,1.5615694444444443,7.224,0.26,1.4651784022977556,4.626115108553539,4.365277777777778,0.2402777777777777,5.857638888888889,241.59095138888887,2.7995242567886707,5,1,2,0,-1,2
2008-03-09,1.083651388888889,5.83,0.246,1.003280101009761,5.379958960766646,1.8104166666666663,0.23125,2.8854166666666665,240.74638194444444,2.92526480569064,6,1,1,2,-1,1
2008-03-10,1.1240875,5.38,0.218,0.9907249565464542,4.786104284586387,1.395138888888889,0.2555555555555555,6.013888888888889,241.72734722222225,3.1307104729747333,0,0,1,2,1,1
2008-03-11,1.5278069444444444,8.662,0.216,1.2989737068113356,5.669564490132462,0.8826388888888889,2.7090277777777776,8.983333333333333,240.4241527777778,3.6813460584705058,1,0,2,0,-1,2
2008-03-12,1.2321055555555556,5.696,0.212,1.0817013109763076,4.622980534676412,0.7777777777777778,1.648611111111111,7.668055555555555,241.0572083333333,2.8717254279673523,2,0,1,2,-1,1
2008-03-13,1.1635513888888889,7.778,0.202,1.4795371987831858,6.684706901882049,2.265972222222222,2.493055555555556,3.794444444444444,240.802625,3.1807571484125887,3,0,2,0,-1,2
2008-03-14,1.5348749999999998,6.096,0.212,1.0419143662317505,3.971658929880284,0.6805555555555556,2.6951388888888888,10.052777777777775,240.62736805555556,2.826267625334569,4,0,2,0,-1,1
2008-03-15,1.0946527777777777,5.094,0.22,0.9122618045233938,4.6535304193364215,1.7708333333333333,0.3486111111111111,4.104166666666667,240.19799305555557,2.7015947340359525,5,1,1,2,-1,1
2008-03-16,1.2513611111111111,6.728,0.22,1.1406092480431185,5.376545539301649,1.6625,0.3930555555555555,7.8375,241.29466666666667,3.20740104002441,6,1,1,2,-1,1
2008-03-17,1.1853597222222223,5.844,0.216,0.9919339284750588,4.930148958532278,0.1638888888888889,4.61875,6.490277777777778,240.8052291666667,2.4871583351285054,0,0,2,2,-1,1
2008-03-18,1.3316430555555556,6.766,0.216,1.02726419714551,5.080941151438855,0.8027777777777778,2.7909722222222224,8.71111111111111,241.9289861111111,2.9711893528954114,1,0,2,0,-1,1
2008-03-19,0.9086444444444444,4.518,0.214,0.8937445529287957,4.972241923255643,1.4652777777777777,0.2854166666666666,4.273611111111111,242.40221527777777,2.5866572472147085,2,0,1,2,-1,1
2008-03-20,0.8703291666666667,4.492,0.216,0.8521276253626482,5.161265613106152,0.76875,0.3319444444444444,4.631944444444445,241.7625833333333,2.761731183757963,3,0,1,2,-1,1
2008-03-21,1.4350291666666666,8.126,0.216,1.2296265501915875,5.662602676484508,1.507638888888889,3.3180555555555555,9.21875,241.36990972222225,2.923737111862203,4,0,2,0,-1,2
2008-03-22,1.4260527777777778,6.086,0.216,1.260286366740125,4.267724234921959,2.3069444444444445,0.4083333333333333,8.614583333333334,241.61215277777777,3.21282767330695,5,1,2,0,-1,1
2008-03-23,1.6152708333333332,7.564,0.222,1.386391713615726,4.682806030980357,4.360416666666667,1.4666666666666666,9.6375,242.65262500000003,3.4340656059794936,6,1,2,0,-1,2
2008-03-24,1.3722501737317585,6.978,0.216,1.2157157584080351,5.085078605618767,0.7859624739402363,4.161223071577484,4.870048644892286,242.70725503822095,3.487364102705661,0,0,2,0,-1,2
2008-03-25,1.3999,6.62,0.22,1.140629006577634,4.728909207800558,1.5597222222222222,2.553472222222222,9.370833333333334,242.1382152777778,2.95120546544624,1,0,2,0,-1,1
2008-03-26,1.1343555555555556,5.528,0.218,0.9620715581922106,4.873251577008972,1.76875,2.660416666666667,5.240972222222222,242.8097986111111,3.005645538295268,2,0,1,0,-1,1
2008-03-27,0.9519597222222222,4.754,0.214,0.727537994997729,4.993908764230512,0.0,0.2472222222222222,6.2652777777777775,242.0955416666667,2.981754917630159,3,0,1,2,-1,0
2008-03-28,1.3093222222222225,5.33,0.208,1.2148017126978612,4.070808475971453,1.6145833333333333,2.5034722222222223,8.042361111111111,242.32334027777776,3.282403083453961,4,0,2,0,-1,1
2008-03-29,1.716076388888889,6.94,0.218,1.2794735919156237,4.044109018068511,3.578472222222222,0.2604166666666667,11.97222222222222,241.2535486111111,3.614365589523339,5,1,2,0,-1,1
2008-03-30,1.4905499999999998,5.634,0.21,1.2862586339396511,3.779812820770857,3.5034722222222223,0.9131944444444444,6.784027777777778,241.16375694444443,3.564523636133967,6,1,2,0,-1,2
2008-03-31,0.9566458333333332,5.914,0.224,0.951925352046398,6.182016158888477,0.7576388888888889,0.2854166666666666,6.51875,242.72704166666668,2.944719918404125,0,0,1,2,-1,1
2008-04-01,1.4785083333333335,6.32,0.228,1.281942077959812,4.274578544817129,0.7493055555555556,4.622916666666667,10.07986111111111,241.6158055555556,2.85877497315803,1,0,2,0,-1,2
2008-04-02,1.1747722222222223,5.322,0.22,1.0195262404134158,4.530239904662369,0.7680555555555556,2.551388888888889,5.547916666666667,238.66715972222224,3.47607389211591,2,0,1,0,-1,1
